,user_id,date,time,name,country,device_os,marketing_campaign
1100,670f4dd0-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 06:30:31,Pablo Armengol Vera,ES,Android,
1101,7dabc348-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:06:09,Albert Mateo,ES,Android,
1102,6e909974-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 14:20:29,Sig. Alberico Chiesa,IT,iOS,social_media_advertising
1103,6cbb8b40-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 06:39:57,Katy Stey-Schuchhardt,DE,Android,social_media_advertising
1104,834a4f36-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:46:13,Valerie Williams,US,Android,
1105,832d8b94-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:40:50,Valerie Sawyer,US,iOS,
1106,85049c8c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 02:11:03,Monica Kelly,US,Web,
1107,61a18246-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 07:42:31,Karen Lewis,US,Android,
1108,7dc88870-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 20:47:10,Diana Mascheroni-Perozzo,IT,iOS,influencer_marketing
1109,89167c96-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 03:57:47,Uberto Totino-Gianetti,IT,iOS,influencer_marketing
1110,74033a60-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 16:11:10,Tammy Huerta,US,Android,email_marketing
1111,79d074ee-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 11:41:33,Cornelio Guijarro-Murillo,ES,Android,
1112,5fb172d4-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 03:39:00,Osvaldo Palazzo,IT,iOS,social_media_advertising
1113,6d84421a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 10:23:28,Erika Foscari-Scarpa,IT,Android,
1114,60f7c346-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 03:40:54,Loredana Legnante,IT,iOS,email_marketing
1115,826c95ec-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:00:09,Ing. Sylvester Jüttner,DE,iOS,
1116,69d5f2bc-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 12:55:38,Matthew Rowland,US,Android,social_media_advertising
1117,74b1e420-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 08:07:31,Coriolano Aldobrandi,IT,Android,
1118,82f2a984-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:35:14,Leslie Irwin,US,Android,social_media_advertising
1119,80146fcc-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 02:21:09,Daria Klemm,DE,Android,
1120,8946001a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 20:51:46,Sophia Vasquez,US,iOS,
1121,69c6df0c-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 04:01:43,Stephen Neal,US,Web,
1122,7e80b53a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:31:17,Prof. Abdul Hartung B.Eng.,DE,Android,social_media_advertising
1123,790c7c38-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 14:40:37,Katie Franco,US,Android,
1124,6f138c08-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 23:06:43,Anastasia Noa Lladó Barrera,ES,Android,email_marketing
1125,7e3e11bc-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:20:44,Sig.ra Evangelista Golino,IT,Android,social_media_advertising
1126,89e2c710-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 16:07:17,Dr. Antonios Jopich B.A.,DE,Android,influencer_marketing
1127,5e572460-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 01:25:35,Clarisa Rubio-Bru,ES,Android,social_media_advertising
1128,84fffd8a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:21:49,Glenn Fuller,US,iOS,email_marketing
1129,7bb83d8c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 08:00:13,Raphaela Cichorius,DE,Android,
1130,7e6b8642-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:41:51,Lucía Alejandra Viña Ordóñez,ES,iOS,social_media_advertising
1131,7b55e1b4-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:28:44,Patrizia Trillini,IT,iOS,
1132,7915a0f6-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 19:32:29,Eva Beer,DE,Android,social_media_advertising
1133,75696726-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 10:10:36,Blanca Taboada Prat,ES,Android,social_media_advertising
1134,7a50f362-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:48:20,Curtis Wall,US,iOS,influencer_marketing
1135,77749932-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:16:20,Ilonka Hövel B.A.,DE,Android,
1136,6158d64a-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 19:30:36,Danny Peters,US,Web,social_media_advertising
1137,61ead568-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 01:06:02,Alf Weller,DE,Android,email_marketing
1138,6342402c-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 14:46:45,Ing. Michaela Mude MBA.,DE,Android,
1139,7b1672d6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:42:05,Dipl.-Ing. Solveig Heinrich B.A.,DE,Android,
1140,850f5cda-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 11:11:34,Mary Travis,US,iOS,influencer_marketing
1141,793d0344-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 08:22:50,Univ.Prof. Bianka Kallert B.A.,DE,iOS,influencer_marketing
1142,7f259500-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 21:51:11,María Belén de Alfonso,ES,iOS,email_marketing
1143,71d8f40a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 01:04:42,Gregory Crawford,US,iOS,
1144,8714d0e6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 20:10:53,Thaddäus Beier,DE,iOS,
1145,80ef5e7a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 10:07:28,Filippo Visintini,IT,iOS,influencer_marketing
1146,67155356-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 05:48:41,Graziano Donatoni,IT,Android,
1147,80d2bf18-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:32:15,Mercedes Pagnotto-Gullotta,IT,iOS,social_media_advertising
1148,81b53e60-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 11:28:24,Dott. Silvia Treves,IT,Android,influencer_marketing
1149,74329666-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:17:06,Sibylla Roskoth-Köhler,DE,iOS,social_media_advertising
1150,7ac535b0-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 08:19:48,Stefani Trupiano,IT,Android,social_media_advertising
1151,72c2ae9c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:17:24,Marco Nuñez Coello,ES,Android,influencer_marketing
1152,77ab3398-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 02:50:17,Teodora Noriega,ES,Android,email_marketing
1153,6945f2ac-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 05:28:19,Dalila Priscila Cisneros Medina,ES,Android,social_media_advertising
1154,7eddd576-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:04:32,Dott. Laureano Foletti,IT,Web,social_media_advertising
1155,65678fba-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:02:44,Justin Rose,US,iOS,
1156,82d61f6c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 16:08:10,Olaf Neuschäfer-Gute,DE,iOS,email_marketing
1157,83339138-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 20:13:26,Edeltraut Klingelhöfer,DE,Android,
1158,837e31d4-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:40:47,Dott. Marcella Travaglio,IT,Android,social_media_advertising
1159,8300cd52-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 14:47:52,Daria Amato,IT,Android,email_marketing
1160,74939560-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 10:13:36,Scott Simpson,US,Android,social_media_advertising
1161,80f0f8f2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:17:45,Aitor Dávila Elías,ES,iOS,social_media_advertising
1162,69a9e0a0-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 18:20:46,Jacob Cervantes,US,Android,
1163,6df32ffe-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 03:39:06,Amalia Bragadin,IT,Android,social_media_advertising
1164,7bc2def4-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 02:56:23,Univ.Prof. Jeanette Hoffmann,DE,Android,
1165,621f1e40-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 03:33:23,Edgardo Barros Peñas,ES,Android,influencer_marketing
1166,88276cdc-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 21:43:22,Morena Reina Reig,ES,iOS,email_marketing
1167,7ea4ec34-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:01:26,Silvia Coppola-Solari,IT,iOS,email_marketing
1168,7816fd80-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 04:54:24,Anne Rivera,US,Android,social_media_advertising
1169,80464b0a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:52:26,Michael Wade,US,Android,
1170,86f70d36-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 16:26:04,Lidia Borsiere,IT,Android,social_media_advertising
1171,5e9eb366-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 11:53:45,Troy Wilkins,US,iOS,influencer_marketing
1172,6b2c453a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 13:49:19,Enrico Preiß B.Eng.,DE,iOS,influencer_marketing
1173,8118c5da-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:38:16,Lucho Cervantes Mendizábal,ES,Android,
1174,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 11:54:06,Univ.Prof. Marek Hornich B.Eng.,DE,iOS,influencer_marketing
1175,75dd3624-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 11:39:43,Wendy Hamilton,US,Android,social_media_advertising
1176,72f4a8f2-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 02:26:22,Matthew Jensen,US,iOS,
1177,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 14:27:07,Adelia Talavera-Ferrer,ES,Android,social_media_advertising
1178,82e8d242-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:33,Herberto Correa Paniagua,ES,iOS,influencer_marketing
1179,6953c26a-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 22:26:29,Estrella Valcárcel Galan,ES,Android,influencer_marketing
1180,67cdb0c2-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 04:53:27,Diana Nguyen,US,Android,
1181,80bd9534-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:33:25,Jonathan Keith,US,Android,influencer_marketing
1182,749fa1e8-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 17:42:57,Domingo Lluch Rubio,ES,iOS,
1183,7240ced6-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 06:13:22,Prof. Nada Weiß B.A.,DE,iOS,social_media_advertising
1184,880d33a8-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 17:35:12,Domenico Trupp-Stumpf,DE,iOS,influencer_marketing
1185,7e112f08-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:04:27,Matthew Buckley,US,Android,influencer_marketing
1186,8688d46a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:39:38,Camila Evelia Navas Badía,ES,iOS,email_marketing
1187,7b71188a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 09:56:02,Scott Ferrell,US,Android,
1188,75d12942-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:07:48,Felicitas Briemer-Heydrich,DE,Android,social_media_advertising
1189,60fdceee-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 20:01:55,Simone Tresoldi-Sagredo,IT,Android,
1190,656aa556-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 06:44:55,Veronica Bignardi,IT,Android,influencer_marketing
1191,5e3a17d0-683b-11ee-aca7-8699b86be788,2010-05-14,2023-11-18 05:00:00,Angela Kelly,US,iOS,influencer_marketing
1192,7008f3dc-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 21:19:29,Fausto Lumbreras Ledesma,ES,Android,email_marketing
1193,84a5a560-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:12:21,Christopher Seidel,DE,Web,influencer_marketing
1194,749e1fee-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 05:02:39,Julie Vargas,US,iOS,social_media_advertising
1195,782000ce-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 00:43:54,Sig.ra Fortunata Borzomì,IT,iOS,
1196,7a63ed32-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 03:11:10,Sean Welch,US,iOS,
1197,68eb1ce2-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 17:29:50,Kike Cabezas Querol,ES,iOS,
1198,6044bbfc-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 16:36:48,Ing. Rotraud Stolze,DE,Android,social_media_advertising
1199,7508fc74-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 17:35:22,Tina Mazzacurati,IT,Web,influencer_marketing
1200,89b6ef32-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 16:53:16,Celestino Robles Bayón,ES,Android,
1201,5ffefac2-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 06:19:02,Daniel Gimeno Miró,ES,Android,influencer_marketing
1202,7c874c4e-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:13:17,Félix Mas Gil,ES,Web,social_media_advertising
1203,6c59ae66-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 04:17:36,Todd Hernandez,US,Android,social_media_advertising
1204,7ab16486-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 18:34:36,Marcelino Cervera Tomas,ES,Android,
1205,860c2cee-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:53:23,Hans-Werner Hövel,DE,Android,social_media_advertising
1206,7dd91ad2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 18:48:05,Alma Bauzà Haro,ES,iOS,
1207,86b1b074-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:04:44,Micaela Ureña Jáuregui,ES,iOS,social_media_advertising
1208,80d74286-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 19:56:10,Fabián Alegre Castell,ES,iOS,social_media_advertising
1209,6710d132-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 15:12:04,Frau Elli Kambs B.Sc.,DE,iOS,
1210,815c328e-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:35:18,Angelina Maggioli-Taliani,IT,iOS,social_media_advertising
1211,802074ac-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 22:29:24,Dolores Céspedes,ES,Android,influencer_marketing
1212,739d874c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 09:33:36,Alessandro Adler,DE,Web,social_media_advertising
1213,81489184-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:50:44,Ashley Myers,US,iOS,social_media_advertising
1214,84f151ea-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:02:21,Silva Jüttner,DE,Android,social_media_advertising
1215,5dc2bd16-683b-11ee-aca7-8699b86be788,2010-05-13,2023-11-18 09:31:19,Vidal Beltran Gálvez,ES,Android,influencer_marketing
1216,89d9c052-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 02:40:43,Pia Hoffmann,DE,iOS,social_media_advertising
1217,88c1de0c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:58:50,Nicola Marconi,IT,iOS,social_media_advertising
1218,621c1d9e-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 21:58:59,Gilberto Padilla Agullo,ES,iOS,social_media_advertising
1219,623937da-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 17:13:57,Haydée Emelina Rovira Nogueira,ES,Android,influencer_marketing
1220,71207538-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 10:30:43,Flavia Sauro,IT,iOS,influencer_marketing
1221,72291a48-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 19:00:20,Teobaldo Cuervo Español,ES,iOS,social_media_advertising
1222,75ba6ba8-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 00:29:28,Amor Barbero Reina,ES,iOS,social_media_advertising
1223,75728ffe-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 18:17:14,Melissa Bertoli-Satriani,IT,Android,social_media_advertising
1224,5f39d4c2-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 03:56:38,Mary Park,US,iOS,email_marketing
1225,736a025a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 06:42:28,Mayte Vallés Menendez,ES,Web,social_media_advertising
1226,6a380664-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 09:53:23,Dragan Jungfer,DE,Android,email_marketing
1227,8082a4a6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 22:24:09,Genoveva Trüb,DE,Android,
1228,66ef9c7e-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 03:37:23,Roberta Bacosi,IT,iOS,influencer_marketing
1229,658480fc-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 05:19:31,Jenny Rafaela Jove Ferrando,ES,Web,
1230,63ca42c4-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 11:03:48,Vicki Dunlap,US,iOS,influencer_marketing
1231,6ae2fd8a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 14:28:16,Giampiero Offredi,IT,Android,social_media_advertising
1232,7549603e-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 02:14:16,Stephen Salazar,US,Android,
1233,898f92a2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:06:47,James Stevens,US,Android,influencer_marketing
1234,70dc638e-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:09:40,Anita Camicione,IT,Android,
1235,6da3fe84-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 14:32:03,Costanzo Sobrero,IT,Android,
1236,760fd57a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:55:24,Dipl.-Ing. Annegrete Müller B.Sc.,DE,Android,social_media_advertising
1237,800858a4-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 17:28:08,Paoletta Monte,IT,Web,social_media_advertising
1238,73e375d6-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 20:01:53,Roswita Gerlach,DE,Android,influencer_marketing
1239,779aa58c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 13:59:56,Mahmut Steckel,DE,iOS,social_media_advertising
1240,63aa2228-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 08:41:42,Romana Manacorda,IT,Android,social_media_advertising
1241,87d59a06-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 04:42:27,Thomas Brooks,US,Web,
1242,7075b7ba-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 05:11:35,Karl-Heinz Sontag-Scholl,DE,Android,social_media_advertising
1243,649c57a0-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 01:25:39,Robin Daniel,US,Android,
1244,7ed49a88-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:53:55,Cynthia Watkins,US,Android,influencer_marketing
1245,7c1e16e8-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:08:21,Christina Young,US,Android,social_media_advertising
1246,740ac4b0-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:44:57,Gail Moore,US,iOS,influencer_marketing
1247,658a8b14-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 05:35:37,Cora Linke,DE,iOS,social_media_advertising
1248,6ed8b1c8-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 05:40:52,Debra Robertson,US,Android,influencer_marketing
1249,7446483c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 02:16:03,Keith Williams,US,iOS,social_media_advertising
1250,7cebf16c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:56:07,Gemma Bonomo-Errigo,IT,Web,social_media_advertising
1251,8787ea86-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 15:27:27,Aldo Dossetti,IT,iOS,social_media_advertising
1252,8874a826-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:05:09,Siegmund Steckel,DE,iOS,social_media_advertising
1253,85a074ea-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:05:47,Eleuterio Eleuterio Bautista Carretero,ES,Android,influencer_marketing
1254,6a31fa94-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 13:25:07,Xiomara Martorell-Gallardo,ES,Web,social_media_advertising
1255,6f865620-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 15:42:45,Obdulia Aliaga-Fuster,ES,iOS,
1256,6a0836aa-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 09:15:00,Alwina Beer,DE,iOS,influencer_marketing
1257,7e14366c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:20:45,René Paffrath,DE,Android,
1258,721e7098-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 07:26:32,Marissa Ariosto-Benedetti,IT,iOS,social_media_advertising
1259,6199fb52-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 14:11:05,Evelia de Amor,ES,iOS,influencer_marketing
1260,67c2d0ee-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 02:04:11,Dr. Liliane Budig,DE,Android,email_marketing
1261,7354df92-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 00:13:02,Barbara Dobes,DE,Android,social_media_advertising
1262,64cfea16-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 06:11:08,Paulina Hermighausen,DE,iOS,social_media_advertising
1263,75a84ce8-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 03:15:40,Erik Heydrich,DE,Android,
1264,80dbc004-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 03:19:12,Jessica Howe,US,Android,
1265,855676f6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:52:32,Dr. Karl-Jürgen Hethur B.Eng.,DE,Android,
1266,5db6b3fe-683b-11ee-aca7-8699b86be788,2010-05-13,2023-11-18 05:41:05,Vilma Maricruz Arroyo Frutos,ES,Android,
1267,70925ffa-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 20:48:31,Tiziana Piane,IT,Android,influencer_marketing
1268,76344630-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 21:04:08,Robert Freeman,US,iOS,
1269,6a337c70-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 00:23:47,Gunhild Siering,DE,iOS,
1270,672321a2-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 19:45:57,Zoraida Bustos Posada,ES,Android,
1271,5f6d96d6-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 22:37:00,Alejandro Smith,US,iOS,email_marketing
1272,5da17a5c-683b-11ee-aca7-8699b86be788,2010-05-13,2023-11-18 10:55:22,Luis Miguel Valcárcel Collado,ES,Android,influencer_marketing
1273,68143754-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 19:26:59,Dr. Burkard Schmiedecke B.Eng.,DE,Android,
1274,6f4a1cd2-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 14:48:41,Cristian de Prado,ES,iOS,email_marketing
1275,85d8a5b8-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 06:27:01,Tito Pozo Ordóñez,ES,iOS,
1276,6da88422-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 23:44:20,Christian Cannon,US,Android,social_media_advertising
1277,5fc5560a-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 06:54:29,Kyle Harris,US,Android,social_media_advertising
1278,662d4796-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 20:58:04,Marcial Gilabert,ES,iOS,social_media_advertising
1279,67d0bad8-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 02:44:31,Rossana Mercantini-Blasi,IT,iOS,influencer_marketing
1280,6ddadd82-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 05:46:40,Samantha Cruz,US,Android,email_marketing
1281,7638ea82-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 05:07:09,Sig.ra Eliana Bocca,IT,Android,influencer_marketing
1282,785ca8b2-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 04:46:05,Livia Pergolesi,IT,iOS,social_media_advertising
1283,730fef5e-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 18:45:33,Raffaellino Delle,IT,iOS,
1284,5f1a0246-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 09:11:44,Krzysztof Beyer,DE,Android,social_media_advertising
1285,6f60682a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 05:13:40,Univ.Prof. Wolfhard Pruschke MBA.,DE,iOS,social_media_advertising
1286,780f733a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 07:02:04,Denise Martin,US,iOS,social_media_advertising
1287,75ae5ade-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 04:07:16,Sig.ra Bianca Zampa,IT,Android,social_media_advertising
1288,881cc9bc-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:25:32,Felix Escrivá Riquelme,ES,iOS,influencer_marketing
1289,62c00b7a-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 04:15:52,Sarah Russell,US,Android,social_media_advertising
1290,636b53ea-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 04:34:40,Dimitri Trommler-Segebahn,DE,Android,email_marketing
1291,69926420-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 23:03:48,Dr. Wilma Gude B.Eng.,DE,Android,social_media_advertising
1292,85b8c5fe-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 05:07:22,Gerhart Staude,DE,Android,social_media_advertising
1293,7022212c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 14:00:44,Alexis Chandler,US,Android,influencer_marketing
1294,88dd6e74-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 06:31:39,Dott. Coriolano Maffei,IT,Web,social_media_advertising
1295,7b2e3042-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 16:11:19,Georgios Seidel-Rogge,DE,Android,
1296,803ec3a8-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 21:41:02,Iris Corbacho Aragonés,ES,Android,
